resource_uri,exemplarOf,identifier,spatial,owns,holdingAgent
https://collection.rcgs.jp/resource/ITEM0002031,https://collection.rcgs.jp/resource/PACKAGE0000023,RCGSa0002032|S5604,A27,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020873,https://collection.rcgs.jp/resource/PACKAGE0023573,RCGSa0022137,D71,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010039,https://collection.rcgs.jp/resource/PACKAGE0007593,S13192|RCGSa0014669,C188,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006451,https://collection.rcgs.jp/resource/PACKAGE0006912,RCGSa0010604|S10164,A84,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004028,https://collection.rcgs.jp/resource/PACKAGE0006108,S7580|RCGSa0004034,D16,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001401,https://collection.rcgs.jp/resource/PACKAGE0001286,S5006|RCGSa0001400,A39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001082,https://collection.rcgs.jp/resource/PACKAGE0001069,RCGSa0001081|S4690,A34,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017526,,RCGSa0018797,A196.E50,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000281,https://collection.rcgs.jp/resource/PACKAGE0000563,RCGSa0000283|S3897,C79,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004896,https://collection.rcgs.jp/resource/PACKAGE0007380,S8174|RCGSa0008824,C4,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005038,https://collection.rcgs.jp/resource/PACKAGE0003383,S8322|RCGSa0008980,C6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017215,https://collection.rcgs.jp/resource/PACKAGE0007263,RCGSa0020442|E-lb-485,D106,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0006099,https://collection.rcgs.jp/resource/PACKAGE0003487,S9476|RCGSa0010104,C108,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007740,https://collection.rcgs.jp/resource/PACKAGE0002649,RCGSa0012366|S11098,C126,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014595,,RCGSa0005399|S17493,V18,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010595,https://collection.rcgs.jp/resource/PACKAGE0000511,RCGSa0015461|S13727,C149,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009941,https://collection.rcgs.jp/resource/PACKAGE0004546,RCGSa0014603|S13119,A120,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007015,https://collection.rcgs.jp/resource/PACKAGE0005771,RCGSa0011183|S10454,D41,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013944,,RCGSa0016195|S16757,24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000302,https://collection.rcgs.jp/resource/PACKAGE0000642,S3917|RCGSa0000303,C81,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000228,https://collection.rcgs.jp/resource/PACKAGE0001501,S3824|RCGSa0000229,A3,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005166,https://collection.rcgs.jp/resource/PACKAGE0000212,S8479|RCGSa0009143,A28,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014815,,RCGSa0017341|S17711,A166,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010353,https://collection.rcgs.jp/resource/PACKAGE0006445,S13489|RCGSa0015272,D76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003546,https://collection.rcgs.jp/resource/PACKAGE0002131,RCGSa0003552|S7105,C55,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007680,https://collection.rcgs.jp/resource/PACKAGE0005552,RCGSa0012304|S10880,D51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015318,,RCGSa0016823|S18190,A196.E82,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010352,https://collection.rcgs.jp/resource/PACKAGE0006440,RCGSa0015273|S13488,D76,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006577,https://collection.rcgs.jp/resource/PACKAGE0005278,S9863|RCGSa0010731,D30,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018536,,RCGSa0020967,1,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005691,https://collection.rcgs.jp/resource/PACKAGE0006782,RCGSa0009681|S9019,C184,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001266,https://collection.rcgs.jp/resource/PACKAGE0001198,RCGSa0001265|S4873,C97,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006869,https://collection.rcgs.jp/resource/PACKAGE0007705,S10013|RCGSa0011036,A100,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021529,https://collection.rcgs.jp/resource/PACKAGE0024176,RCGSa0023136,D116,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004928,https://collection.rcgs.jp/resource/PACKAGE0007403,S8207|RCGSa0008856,C4,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007119,https://collection.rcgs.jp/resource/PACKAGE0003693,RCGSa0011287|S10423,C120,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004309,https://collection.rcgs.jp/resource/PACKAGE0002792,RCGSa0004786|S7861,C45,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009316,https://collection.rcgs.jp/resource/PACKAGE0009561,RCGSa0013952|S12554,C5,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014958,,S17848|RCGSa0013613,48,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000206,https://collection.rcgs.jp/resource/PACKAGE0001464,RCGSa0000207|S3786,A2,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009240,,S12492|RCGSa0014102,A192,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010534,https://collection.rcgs.jp/resource/PACKAGE0010477,RCGSa0015475|S13666,C133,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004869,https://collection.rcgs.jp/resource/PACKAGE0006592,RCGSa0008796|S3735,C173,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008851,,RCGSa0013333|S12185,44,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006462,https://collection.rcgs.jp/resource/PACKAGE0005955,RCGSa0010615|S10184,D33,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013359,,S16177|RCGSa0013688,40,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011290,https://collection.rcgs.jp/resource/PACKAGE0015522,S14373|E-lb-559|RCGSa0020589,A142,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0010550,https://collection.rcgs.jp/resource/PACKAGE0010485,S13682|RCGSa0015453,C31,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008301,https://collection.rcgs.jp/resource/PACKAGE0008542,S11676|RCGSa0013192,C143,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013857,,S16670|RCGSa0007161,V213,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012965,,S15617|RCGSa0016327,39,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020110,https://collection.rcgs.jp/resource/PACKAGE0022997,RCGSa0021812,A199,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0019984,,RCGSa0021633,C193,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013037,,RCGSa0016587|S15689,V167,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0021199,,RCGSa0022748,A162,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017335,,RCGSa0018630,D108,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013212,,RCGSa0006617|S16040,51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008791,,RCGSa0013290|S12137,8,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004492,https://collection.rcgs.jp/resource/PACKAGE0006280,RCGSa0006696|S8024,A82,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013883,,RCGSa0004369|S16696,V64,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0016745,,RCGSa0017941,P2.E28,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012047,,S14912|RCGSa0004987,V125,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013677,,S16491|RCGSa0016159,24,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008085,https://collection.rcgs.jp/resource/PACKAGE0008682,RCGSa0012731|S11816,D35,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017886,,RCGSa0018732,19,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007457,https://collection.rcgs.jp/resource/PACKAGE0005488,RCGSa0012064|S10742,D49,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014787,,S17684|RCGSa0005843,V6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010417,https://collection.rcgs.jp/resource/PACKAGE0005288,S13549|RCGSa0015333,D93,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006820,https://collection.rcgs.jp/resource/PACKAGE0005294,S10032|RCGSa0010987,D32,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006683,https://collection.rcgs.jp/resource/PACKAGE0005694,S9884|RCGSa0010842,D22,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007963,https://collection.rcgs.jp/resource/PACKAGE0007959,RCGSa0012602|S11250,D59,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002065,https://collection.rcgs.jp/resource/PACKAGE0000223,S5638|RCGSa0002066,A29,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018918,,RCGSa0019273,P15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009281,,RCGSa0014126|S17309,23,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006995,https://collection.rcgs.jp/resource/PACKAGE0005398,RCGSa0011163|S10344,D38,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009023,https://collection.rcgs.jp/resource/PACKAGE0009275,RCGSa0013668|S12290,A91,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020953,,RCGSa0022416,"A196,E111",https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007778,https://collection.rcgs.jp/resource/PACKAGE0008151,S11413|RCGSa0012407,C130,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017940,,RCGSa0019498,20,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0009183,,S17286|RCGSa0014042,23,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011990,,S14856|RCGSa0005225,V118,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018157,,RCGSa0020094,A134.E63,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015279,,S18151|RCGSa0016727,V177,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001265,https://collection.rcgs.jp/resource/PACKAGE0001179,RCGSa0001264|S4872,C98,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013026,,S15678|RCGSa0016583,V167,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014477,,S17377|RCGSa0006727,15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002483,https://collection.rcgs.jp/resource/PACKAGE0002669,S6051|RCGSa0002487,C13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017529,,RCGSa0018771,A196.E51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010424,https://collection.rcgs.jp/resource/PACKAGE0010410,RCGSa0015350|S13556,D93,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007072,https://collection.rcgs.jp/resource/PACKAGE0005498,RCGSa0011240|S10295,D34,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0010635,https://collection.rcgs.jp/resource/PACKAGE0000782,RCGSa0015526|S13767,C150,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000202,https://collection.rcgs.jp/resource/PACKAGE0001459,S3778|RCGSa0000203,A2,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013979,,RCGSa0017254|S16792,A166,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008250,https://collection.rcgs.jp/resource/PACKAGE0008756,S11876|RCGSa0012949,D72,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002455,https://collection.rcgs.jp/resource/PACKAGE0002880,RCGSa0002459|S6023,C13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020072,,RCGSa0021692,A198.E91,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018171,,RCGSa0019990,A134.E64,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0001157,https://collection.rcgs.jp/resource/PACKAGE0001144,RCGSa0001156|S4765,A35,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0013938,,RCGSa0016187|S16751,V204,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012913,,S15565|RCGSa0016265,17,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0017527,,RCGSa0018783,A196.E51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011383,https://collection.rcgs.jp/resource/PACKAGE0000628,S14460|RCGSa0020651|E-lb-xxx,C162,https://collection.rcgs.jp/resource/AGENT0002935,
https://collection.rcgs.jp/resource/ITEM0015661,,S18527|RCGSa0006835,A177,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018124,,RCGSa0019942,A134.E60,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0005628,https://collection.rcgs.jp/resource/PACKAGE0007114,RCGSa0009620|S8878,A94,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008199,https://collection.rcgs.jp/resource/PACKAGE0008636,S11771|RCGSa0012875,A106,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008711,https://collection.rcgs.jp/resource/PACKAGE0008948,S12064|RCGSa0013125,C135,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0020848,https://collection.rcgs.jp/resource/PACKAGE0023576,RCGSa0022434,D71,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0012278,,S15077|RCGSa0005582,V141,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007632,https://collection.rcgs.jp/resource/PACKAGE0006075,RCGSa0012256|S10904,D51,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0018849,,RCGSa0019870,P13,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003610,https://collection.rcgs.jp/resource/PACKAGE0002498,RCGSa0003616|S7169,C62,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0007651,https://collection.rcgs.jp/resource/PACKAGE0005818,S10938|RCGSa0012275,D52,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0008585,https://collection.rcgs.jp/resource/PACKAGE0008826,RCGSa0014683|S11943,A110,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0006359,https://collection.rcgs.jp/resource/PACKAGE0004229,S9620|RCGSa0010371,C113,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0015147,,S18021|RCGSa0018001,V195,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0003770,https://collection.rcgs.jp/resource/PACKAGE0002520,RCGSa0003776|S7323,C64,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000095,https://collection.rcgs.jp/resource/PACKAGE0009583,S3567|RCGSa0000096,C69,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0000646,https://collection.rcgs.jp/resource/PACKAGE0001725,RCGSa0000647|S4261,A6,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0004634,https://collection.rcgs.jp/resource/PACKAGE0008384,RCGSa0007095|S8124,D19,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0002374,https://collection.rcgs.jp/resource/PACKAGE0002713,RCGSa0002378|S5943,C15,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0014184,,RCGSa0016517|S16997,42,https://collection.rcgs.jp/resource/AGENT0000848,
https://collection.rcgs.jp/resource/ITEM0011291,https://collection.rcgs.jp/resource/PACKAGE0015516,E-lb-555|RCGSa0020599|S14374,A142,https://collection.rcgs.jp/resource/AGENT0002935,
